,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/learning_rate,config/neurons_l1,config/weight_1,logdir
47,0.364381393790245,0.7119758067887415,233.3338749408722,True,False,,,1,008c2_00047,eb4c29aee8db49fea391e701291a1952,2022-12-01_10-02-09,1669899729,233.3338749408722,2144,arch,192.168.1.110,233.3338749408722,0,1,0.004138708114624,0.006412357792661408,23,0.7879684453388901,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00047_47_learning_rate=0.0064,neurons_l1=23,weight_1=0.7880_2022-12-01_09-58-16"
48,0.4031668932051271,0.334490195256664,221.25439405441284,True,False,,,1,008c2_00048,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_10-03-18,1669899798,221.25439405441284,2111,arch,192.168.1.110,221.25439405441284,0,1,0.005246877670288,0.0005029538235253849,18,0.9917462524494444,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00048_48_learning_rate=0.0005,neurons_l1=18,weight_1=0.9917_2022-12-01_09-59-37"
49,0.4579082191795915,0.3962949596328323,230.27092218399048,True,False,,,1,008c2_00049,eb4c29aee8db49fea391e701291a1952,2022-12-01_10-05-59,1669899959,230.27092218399048,2144,arch,192.168.1.110,230.27092218399048,0,1,0.004138708114624,0.00018473499619627468,26,0.9666341238591629,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00049_49_learning_rate=0.0002,neurons_l1=26,weight_1=0.9666_2022-12-01_10-02-09"
50,0.3722805127904222,0.6953251343969329,221.1286373138428,True,False,,,1,008c2_00050,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_10-06-59,1669900019,221.1286373138428,2111,arch,192.168.1.110,221.1286373138428,0,1,0.005246877670288,0.009974825161719792,14,0.8350032602056545,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00050_50_learning_rate=0.0100,neurons_l1=14,weight_1=0.8350_2022-12-01_10-03-18"
51,0.406548869046005,0.4161243375636979,229.34795022010803,True,False,,,1,008c2_00051,eb4c29aee8db49fea391e701291a1952,2022-12-01_10-09-49,1669900189,229.34795022010803,2144,arch,192.168.1.110,229.34795022010803,0,1,0.004138708114624,0.00012251089720169132,23,0.7646612626187894,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00051_51_learning_rate=0.0001,neurons_l1=23,weight_1=0.7647_2022-12-01_10-05-59"
52,0.4606238129976633,0.5981855211485789,219.7944750785828,True,False,,,1,008c2_00052,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_10-10-39,1669900239,219.7944750785828,2111,arch,192.168.1.110,219.7944750785828,0,1,0.005246877670288,0.00011340480167098123,12,0.8887414457059709,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00052_52_learning_rate=0.0001,neurons_l1=12,weight_1=0.8887_2022-12-01_10-06-59"
53,0.3746711668935982,0.6592540143787726,229.38640308380127,True,False,,,1,008c2_00053,eb4c29aee8db49fea391e701291a1952,2022-12-01_10-13-38,1669900418,229.38640308380127,2144,arch,192.168.1.110,229.38640308380127,0,1,0.004138708114624,0.0007414145274496511,14,0.8136126928079517,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00053_53_learning_rate=0.0007,neurons_l1=14,weight_1=0.8136_2022-12-01_10-09-49"
54,0.3648357227041914,0.7070572108938188,225.1698112487793,True,False,,,1,008c2_00054,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_10-14-24,1669900464,225.1698112487793,2111,arch,192.168.1.110,225.1698112487793,0,1,0.005246877670288,0.00573662192802279,21,0.7909247033660618,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00054_54_learning_rate=0.0057,neurons_l1=21,weight_1=0.7909_2022-12-01_10-10-39"
55,0.3834935376773009,0.6778664591133305,229.4892876148224,True,False,,,1,008c2_00055,eb4c29aee8db49fea391e701291a1952,2022-12-01_10-17-28,1669900648,229.4892876148224,2144,arch,192.168.1.110,229.4892876148224,0,1,0.004138708114624,0.007125253944809386,13,0.883056710389774,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00055_55_learning_rate=0.0071,neurons_l1=13,weight_1=0.8831_2022-12-01_10-13-38"
56,0.3753888245369937,0.3164217991646264,224.9214882850647,True,False,,,1,008c2_00056,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_10-18-09,1669900689,224.9214882850647,2111,arch,192.168.1.110,224.9214882850647,0,1,0.005246877670288,0.0013820233028801854,23,0.6499841376517022,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00056_56_learning_rate=0.0014,neurons_l1=23,weight_1=0.6500_2022-12-01_10-14-25"
