,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/eta,config/learning_rate,config/max_depth,config/neurons_l1,config/weight_1,logdir
30,0.4059138418854894,0.6457142857142858,225.4204182624817,True,False,,,1,cf1a0_00030,5e05bb66350d4ee796da0188af707933,2022-12-08_16-57-02,1670529422,225.4204182624817,123952,arch,192.168.1.113,225.4204182624817,0,1,0.0052740573883056,0.17663323690269825,0.00033567030657272363,3,13,0.8874800894605687,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00030_30_eta=0.1766,learning_rate=0.0003,max_depth=3,neurons_l1=13,weight_1=0.8875_2022-12-08_16-53-16"
31,0.3944734838363287,0.0701754385964912,229.12524366378784,True,False,,,1,cf1a0_00031,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-57-28,1670529448,229.12524366378784,123988,arch,192.168.1.113,229.12524366378784,0,1,0.0048038959503173,0.19301891588428866,0.002678237991960768,6,11,0.654596169649535,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00031_31_eta=0.1930,learning_rate=0.0027,max_depth=6,neurons_l1=11,weight_1=0.6546_2022-12-08_16-53-39"
32,0.3726467707672635,0.4755700325732899,226.935891866684,True,False,,,1,cf1a0_00032,5e05bb66350d4ee796da0188af707933,2022-12-08_17-00-49,1670529649,226.935891866684,123952,arch,192.168.1.113,226.935891866684,0,1,0.0052740573883056,0.1902418085444086,0.0010132713923528863,6,13,0.9874520433849165,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00032_32_eta=0.1902,learning_rate=0.0010,max_depth=6,neurons_l1=13,weight_1=0.9875_2022-12-08_16-57-02"
33,0.4072848409414291,0.5920398009950248,225.33098983764648,True,False,,,1,cf1a0_00033,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-01-13,1670529673,225.33098983764648,123988,arch,192.168.1.113,225.33098983764648,0,1,0.0048038959503173,0.01212099105052407,0.0032423858250189086,7,8,0.9607597253628766,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00033_33_eta=0.0121,learning_rate=0.0032,max_depth=7,neurons_l1=8,weight_1=0.9608_2022-12-08_16-57-28"
34,0.3708210921770817,0.6628242074927954,230.428861618042,True,False,,,1,cf1a0_00034,5e05bb66350d4ee796da0188af707933,2022-12-08_17-04-39,1670529879,230.428861618042,123952,arch,192.168.1.113,230.428861618042,0,1,0.0052740573883056,0.03736824656077011,0.000445498219108462,7,26,0.7593096898759275,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00034_34_eta=0.0374,learning_rate=0.0004,max_depth=7,neurons_l1=26,weight_1=0.7593_2022-12-08_17-00-49"
35,0.4065486603492015,0.0189573459715639,227.26022338867188,True,False,,,1,cf1a0_00035,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-05-00,1670529900,227.26022338867188,123988,arch,192.168.1.113,227.26022338867188,0,1,0.0048038959503173,0.0411596240533096,0.0008652204011169974,4,15,0.6922863521159915,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00035_35_eta=0.0412,learning_rate=0.0009,max_depth=4,neurons_l1=15,weight_1=0.6923_2022-12-08_17-01-13"
36,0.3681332537451306,0.6158357771260996,226.84926843643188,True,False,,,1,cf1a0_00036,5e05bb66350d4ee796da0188af707933,2022-12-08_17-08-26,1670530106,226.84926843643188,123952,arch,192.168.1.113,226.84926843643188,0,1,0.0052740573883056,0.01288677475578544,0.0006523330995390204,5,13,0.7476805650691309,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00036_36_eta=0.0129,learning_rate=0.0007,max_depth=5,neurons_l1=13,weight_1=0.7477_2022-12-08_17-04-39"
37,0.382286707694466,0.6426735218508998,229.3594117164612,True,False,,,1,cf1a0_00037,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-08-50,1670530130,229.3594117164612,123988,arch,192.168.1.113,229.3594117164612,0,1,0.0048038959503173,0.015856407522695338,0.002175734215508026,9,24,0.8893304950937111,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00037_37_eta=0.0159,learning_rate=0.0022,max_depth=9,neurons_l1=24,weight_1=0.8893_2022-12-08_17-05-00"
38,0.3988126802283364,0.380952380952381,227.7762279510498,True,False,,,1,cf1a0_00038,5e05bb66350d4ee796da0188af707933,2022-12-08_17-12-14,1670530334,227.7762279510498,123952,arch,192.168.1.113,227.7762279510498,0,1,0.0052740573883056,0.010861407750027334,0.00035673913473776957,7,15,0.6736071378482938,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00038_38_eta=0.0109,learning_rate=0.0004,max_depth=7,neurons_l1=15,weight_1=0.6736_2022-12-08_17-08-26"
39,0.3581956045047657,0.6495726495726496,227.37770557403564,True,False,,,1,cf1a0_00039,f32c9b9a616b41dcabab4e597c522853,2022-12-08_17-12-37,1670530357,227.37770557403564,123988,arch,192.168.1.113,227.37770557403564,0,1,0.0048038959503173,0.11060920035177438,0.005213429758851885,4,18,0.7400694443773277,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00039_39_eta=0.1106,learning_rate=0.0052,max_depth=4,neurons_l1=18,weight_1=0.7401_2022-12-08_17-08-50"
