,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/edge_embed_size,config/learning_rate,config/node_embed_size,config/weight,logdir
10,0.381411046917374,0.6098595030941723,1912.052524805069,True,False,,,1,2276f_00089,86433238fae5418697305059e2ce275d,2022-12-04_21-07-52,1670198872,1912.052524805069,1219,arch,192.168.1.110,1912.052524805069,0,1,0.0041749477386474,4,0.00020738278128401506,6,0.8889520063946146,"/home/italo/ray_results/nenn_tune/training_function_2276f_00089_89_edge_embed_size=4,learning_rate=0.0002,node_embed_size=6,weight=0.8890_2022-12-04_20-36-00"
11,0.4413287785407659,0.2106752099336599,2550.8870759010315,True,False,,,1,2276f_00088,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_20-54-56,1670198096,2550.8870759010315,1253,arch,192.168.1.110,2550.8870759010315,0,1,0.0041170120239257,13,3.967302416330909e-05,8,0.8162298598502314,"/home/italo/ray_results/nenn_tune/training_function_2276f_00088_88_edge_embed_size=13,learning_rate=0.0000,node_embed_size=8,weight=0.8162_2022-12-04_20-12-25"
12,0.4762859305014482,0.0,2670.6163091659546,True,False,,,1,2276f_00087,86433238fae5418697305059e2ce275d,2022-12-04_20-36-00,1670196960,2670.6163091659546,1219,arch,192.168.1.110,2670.6163091659546,0,1,0.0041749477386474,11,2.5865750919670107e-05,11,0.8386892651118559,"/home/italo/ray_results/nenn_tune/training_function_2276f_00087_87_edge_embed_size=11,learning_rate=0.0000,node_embed_size=11,weight=0.8387_2022-12-04_19-51-29"
13,0.4198958453294393,0.4975039492145793,2635.5973558425903,True,False,,,1,2276f_00086,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_20-12-25,1670195545,2635.5973558425903,1253,arch,192.168.1.110,2635.5973558425903,0,1,0.0041170120239257,12,5.238253955063672e-05,10,0.8201743226264966,"/home/italo/ray_results/nenn_tune/training_function_2276f_00086_86_edge_embed_size=12,learning_rate=0.0001,node_embed_size=10,weight=0.8202_2022-12-04_19-28-29"
14,0.5104829519181638,0.2977974508007028,2120.303458213806,True,False,,,1,2276f_00085,86433238fae5418697305059e2ce275d,2022-12-04_19-51-29,1670194289,2120.303458213806,1219,arch,192.168.1.110,2120.303458213806,0,1,0.0041749477386474,8,0.0003625664262709,5,0.8106945684309983,"/home/italo/ray_results/nenn_tune/training_function_2276f_00085_85_edge_embed_size=8,learning_rate=0.0004,node_embed_size=5,weight=0.8107_2022-12-04_19-16-09"
15,0.421448650472873,0.282442769184009,2386.29123544693,True,False,,,1,2276f_00084,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_19-28-29,1670192909,2386.29123544693,1253,arch,192.168.1.110,2386.29123544693,0,1,0.0041170120239257,13,0.0005567754230742258,6,0.8096530915660614,"/home/italo/ray_results/nenn_tune/training_function_2276f_00084_84_edge_embed_size=13,learning_rate=0.0006,node_embed_size=6,weight=0.8097_2022-12-04_18-48-43"
16,0.446416576488598,0.3920882990452333,2194.021248102188,True,False,,,1,2276f_00083,86433238fae5418697305059e2ce275d,2022-12-04_19-16-09,1670192169,2194.021248102188,1219,arch,192.168.1.110,2194.021248102188,0,1,0.0041749477386474,9,0.0002546614958755425,6,0.8969632405826793,"/home/italo/ray_results/nenn_tune/training_function_2276f_00083_83_edge_embed_size=9,learning_rate=0.0003,node_embed_size=6,weight=0.8970_2022-12-04_18-39-35"
17,0.3988763001319524,0.6267321729531676,2227.2694466114044,True,False,,,1,2276f_00082,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_18-48-43,1670190523,2227.2694466114044,1253,arch,192.168.1.110,2227.2694466114044,0,1,0.0041170120239257,11,8.083237888247712e-05,6,0.8258498086437399,"/home/italo/ray_results/nenn_tune/training_function_2276f_00082_82_edge_embed_size=11,learning_rate=0.0001,node_embed_size=6,weight=0.8258_2022-12-04_18-11-36"
18,0.4308051085955388,0.5159883604656057,2360.489931821823,True,False,,,1,2276f_00081,86433238fae5418697305059e2ce275d,2022-12-04_18-39-35,1670189975,2360.489931821823,1219,arch,192.168.1.110,2360.489931821823,0,1,0.0041749477386474,7,6.705112114843142e-05,10,0.8498561170053319,"/home/italo/ray_results/nenn_tune/training_function_2276f_00081_81_edge_embed_size=7,learning_rate=0.0001,node_embed_size=10,weight=0.8499_2022-12-04_18-00-14"
19,0.4921477382247512,0.0,2600.273143529892,True,False,,,1,2276f_00080,a16b71b8e8524999961fb77bec16f5ff,2022-12-04_18-11-36,1670188296,2600.273143529892,1253,arch,192.168.1.110,2600.273143529892,0,1,0.0041170120239257,14,2.3096520452494975e-05,8,0.8632737730600937,"/home/italo/ray_results/nenn_tune/training_function_2276f_00080_80_edge_embed_size=14,learning_rate=0.0000,node_embed_size=8,weight=0.8633_2022-12-04_17-28-16"
